Species,SpeciesID,Family,PassNonPass,Passerine_Clade1,Passerine_OscineSuboscine,Order,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,Territoriality_Ours,PigotTobias2019
Streptopelia_tranquebarica,Streptopelia_tranquebarica,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,16.05690242,4.634728988,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.362871073,5.607271574,NA,1
Streptopelia_turtur,Streptopelia_turtur,Columbidae,Nonpasseriformes,,,Columbiformes,VU,1,16.68250353,4.882801923,Seeds,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.355904728,4.096009842,NA,1
Streptopelia_vinacea,Streptopelia_vinacea,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.6312065,4.700480366,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.007417072,3.62700405,NA,1
Treron_apicauda,Treron_apicauda,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.30391712,5.380772546,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.121151421,4.351567427,NA,1
Treron_australis,Treron_australis,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,13.13341924,5.433722004,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,0.887356066,3.0301337,NA,1
Treron_bicinctus,Treron_bicinctus,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.71082947,5.159055299,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,1.329041825,5.44802964,NA,1
Treron_calvus,Treron_calvus,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,16.23695494,5.285890472,Fruit,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.014673846,3.698829785,NA,1
Treron_capellei,Treron_capellei,Columbidae,Nonpasseriformes,,,Columbiformes,VU,1,13.93562235,5.994784032,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,1.13848502,4.209160237,NA,1
Treron_curvirostra,Treron_curvirostra,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.00124279,4.901192383,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.208077792,4.625952725,NA,1
Treron_floris,Treron_floris,Columbidae,Nonpasseriformes,,,Columbiformes,VU,1,10.53498005,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,0.880111737,4.937347498,NA,1
Treron_formosae,Treron_formosae,Columbidae,Nonpasseriformes,,,Columbiformes,NT,0,10.60601559,4.941642423,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,2.078672543,6.386542562,NA,1
Treron_fulvicollis,Treron_fulvicollis,Columbidae,Nonpasseriformes,,,Columbiformes,NT,0,13.74525814,5.117993812,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Coastal,No,0.693147181,1.222014097,4.380775853,NA,1
Treron_griseicauda,Treron_griseicauda,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,12.40977973,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.468463777,6.270799378,NA,1
Treron_olax,Treron_olax,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.12236072,4.343805422,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.155061213,4.471638793,NA,1
Treron_oxyurus,Treron_oxyurus,Columbidae,Nonpasseriformes,,,Columbiformes,NT,0,11.46245394,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,0.865061545,4.084294226,NA,1
Treron_pembaensis,Treron_pembaensis,Columbidae,Nonpasseriformes,,,Columbiformes,VU,1,6.811574721,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,Yes,0.693147181,0.819036259,8.25385245,NA,1
Treron_phoenicopterus,Treron_phoenicopterus,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.39305126,5.459585514,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.344735711,5.68595789,NA,1
Treron_pompadora,Treron_pompadora,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,11.08894398,5.455321115,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.424702886,5.684939387,NA,1
Treron_psittaceus,Treron_psittaceus,Columbidae,Nonpasseriformes,,,Columbiformes,EN,1,9.95279663,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,0.83235829,4.350277936,NA,1
Treron_sanctithomae,Treron_sanctithomae,Columbidae,Nonpasseriformes,,,Columbiformes,VU,1,6.753087799,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,Yes,0.414597592,1.148516694,5.061328408,NA,1
Treron_seimundi,Treron_seimundi,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,12.30086587,5.061265035,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,1.228807099,4.782479201,NA,1
Treron_sieboldii,Treron_sieboldii,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.58525112,5.501258211,Fruit,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.534875825,5.701112246,NA,1
Treron_sphenurus,Treron_sphenurus,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.36845747,5.347107531,Fruit,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,0.405465108,1.10668192,4.370712875,NA,1
Treron_teysmannii,Treron_teysmannii,Columbidae,Nonpasseriformes,,,Columbiformes,NT,0,8.711970189,5.326175695,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,0.668740305,3.972176928,NA,1
Treron_vernans,Treron_vernans,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.63126932,4.882801923,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.252373233,5.08264583,NA,1
Treron_waalia,Treron_waalia,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.51163506,5.537334267,Fruit,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,0.405465108,1,3.77505715,NA,1
Trugon_terrestris,Trugon_terrestris,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,13.38743444,5.991464547,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,0,0.632455532,2.041220329,NA,1
Turacoena_manadensis,Turacoena_manadensis,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,11.99713644,5.340418543,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,0.849182109,4.439115602,NA,1
Turacoena_modesta,Turacoena_modesta,Columbidae,Nonpasseriformes,,,Columbiformes,NT,0,10.36200674,5.828945618,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,0.790252997,4.178992036,NA,1
Turtur_abyssinicus,Turtur_abyssinicus,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.17362849,4.138361448,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,0.957347972,3.575150689,NA,1
Turtur_afer,Turtur_afer,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,16.11913567,4.183575696,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.017058525,3.822098298,NA,1
Turtur_brehmeri,Turtur_brehmeri,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.83102261,4.753590191,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.405465108,0.942772211,3.910021003,NA,1
Turtur_chalcospilos,Turtur_chalcospilos,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.58856068,4.104294893,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,0.971286834,3.523415014,NA,1
Turtur_tympanistria,Turtur_tympanistria,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,15.9113767,4.256746818,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.012272234,3.858622229,NA,1
Uropelia_campestris,Uropelia_campestris,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.39881285,3.561046083,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,1.021778181,2.219203484,NA,1
Zenaida_asiatica,Zenaida_asiatica,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,14.93210133,5.030437921,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.263673986,3.96271612,NA,1
Zenaida_auriculata,Zenaida_auriculata,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,16.26056104,4.702296897,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.128180928,3.363841595,NA,1
Zenaida_aurita,Zenaida_aurita,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,12.34834491,5.049856007,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.47004023,5.087596335,NA,1
Zenaida_galapagoensis,Zenaida_galapagoensis,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,9.027750779,4.709530201,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,Yes,0.693147181,0.642114135,0,NA,1
Zenaida_macroura,Zenaida_macroura,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,16.22555169,4.778535085,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.44749186,3.618993327,NA,1
Zenaida_meloda,Zenaida_meloda,Columbidae,Nonpasseriformes,,,Columbiformes,LC,0,12.49086392,5.343195125,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.414597592,1.183215957,4.104294893,NA,1
Coracias_abyssinicus,Coracias_abyssinicus,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,15.76758339,4.624972813,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.504077397,1,3.737669618,NA,1
Coracias_benghalensis,Coracias_benghalensis,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,15.65337871,5.059171458,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,Cavity,none,Terrestrial,No,1.386294361,1.372641384,5.535363823,NA,1
Coracias_caudatus,Coracias_caudatus,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,15.99262938,4.700480366,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,Cavity,weak,Terrestrial,No,1.098612289,0.960184589,3.46260601,NA,1
Coracias_cyanogaster,Coracias_cyanogaster,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,14.52433387,4.955827058,Invertebrates,AerialSallying,Sedentary,Cooperative,Cavity,weak,Terrestrial,No,1.223775432,1.133368103,3.852273001,NA,1
Coracias_garrulus,Coracias_garrulus,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,16.07988642,4.983606622,Invertebrates,AerialSallying,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.504077397,1.341640786,4.135166557,NA,1
Coracias_naevia,Coracias_naevia,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,16.05147334,5.123963979,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.098612289,0.971286834,3.511545439,NA,1
Coracias_spatulatus,Coracias_spatulatus,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,14.88569083,4.503801692,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.098612289,1.002490679,3.165475048,NA,1
Coracias_temminckii,Coracias_temminckii,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,11.89676168,5.034807446,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.098612289,0.868897833,4.528289142,NA,1
Eurystomus_azureus,Eurystomus_azureus,Coraciidae,Nonpasseriformes,,,Coraciiformes,NT,0,9.937579753,4.81023123,Invertebrates,AerialScreaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.223775432,0.676947243,3.799973502,NA,1
Eurystomus_glaucurus,Eurystomus_glaucurus,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,16.44587511,4.700480366,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.916290732,0.992414117,3.7208625,NA,1
Eurystomus_gularis,Eurystomus_gularis,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,14.85502627,4.567364471,Invertebrates,AerialScreaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.916290732,0.917940618,3.835141961,NA,1
Eurystomus_orientalis,Eurystomus_orientalis,Coraciidae,Nonpasseriformes,,,Coraciiformes,LC,0,16.37428049,4.962984481,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.386294361,1.298164071,5.058790336,NA,1
Aburria_aburri,Aburria_aburri,Cracidae,Nonpasseriformes,,,Galliformes,NT,0,11.84430404,7.24784952,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,0.960184589,3.206803244,NA,1
Chamaepetes_goudotii,Chamaepetes_goudotii,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,12.66435251,6.589847649,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.890315245,1.220641816,4.369447852,NA,1
Chamaepetes_unicolor,Chamaepetes_unicolor,Cracidae,Nonpasseriformes,,,Galliformes,NT,0,9.653268239,7.03438793,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.916290732,1.493100694,5.029784113,NA,1
Crax_alberti,Crax_alberti,Cracidae,Nonpasseriformes,,,Galliformes,CR,1,8.471191137,7.937374696,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,1.366804364,4.733563401,NA,1
Crax_alector,Crax_alector,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,14.55717734,7.96276393,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.720843424,1.223775432,NA,1
Crax_blumenbachii,Crax_blumenbachii,Cracidae,Nonpasseriformes,,,Galliformes,EN,1,7.047256318,8.160518247,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.767059422,5.314682721,NA,1
Crax_daubentoni,Crax_daubentoni,Cracidae,Nonpasseriformes,,,Galliformes,NT,0,12.90694466,7.82401001,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.355904728,3.862832761,NA,1
Crax_fasciolata,Crax_fasciolata,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,15.12367334,7.863266724,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.053116162,2.564949357,NA,1
Crax_globulosa,Crax_globulosa,Cracidae,Nonpasseriformes,,,Galliformes,EN,1,10.20609272,7.824046011,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.800195241,1.029619417,NA,1
Crax_rubra,Crax_rubra,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,13.40310965,8.326758815,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.181703856,3.923951576,NA,1
Mitu_salvini,Mitu_salvini,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,13.10240921,8.03915739,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.733836822,1.335001067,NA,1
Mitu_tomentosum,Mitu_tomentosum,Cracidae,Nonpasseriformes,,,Galliformes,NT,0,14.03671455,7.690569474,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.727427153,0.916290732,NA,1
Mitu_tuberosum,Mitu_tuberosum,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,15.17699831,7.926407634,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.805030478,1.481604541,NA,1
Nothocrax_urumutum,Nothocrax_urumutum,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,14.52016666,7.43838353,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.684866101,1.335001067,NA,1
Oreophasis_derbianus,Oreophasis_derbianus,Cracidae,Nonpasseriformes,,,Galliformes,EN,1,8.950934726,7.636047571,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.412442471,5.207845463,NA,1
Ortalis_canicollis,Ortalis_canicollis,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,13.97399287,6.289715571,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,0.984650177,2.116255515,NA,1
Ortalis_cinereiceps,Ortalis_cinereiceps,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,12.37299838,6.200509174,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.061575606,3.526360525,NA,1
Ortalis_erythroptera,Ortalis_erythroptera,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,9.867088056,6.448889394,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.040031433,4.016383021,NA,1
Ortalis_garrula,Ortalis_garrula,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,11.60558486,6.276643489,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.172507019,4.264087337,NA,1
Ortalis_guttata,Ortalis_guttata,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,15.00886299,6.305764207,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.890315245,0.774596669,1.481604541,NA,1
Ortalis_leucogastra,Ortalis_leucogastra,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,10.95758702,6.206212958,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.916290732,1.457283795,5.321545493,NA,1
Ortalis_motmot,Ortalis_motmot,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,14.39637493,6.253828812,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,0.740082804,1.386294361,NA,1
Ortalis_poliocephala,Ortalis_poliocephala,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,12.20620814,6.633318433,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.890315245,1.29587251,3.970291914,NA,1
Ortalis_ruficauda,Ortalis_ruficauda,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,13.06949242,6.373729262,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,1.339565543,3.832979798,NA,1
Ortalis_superciliaris,Ortalis_superciliaris,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,12.86600089,6.360611393,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.916290732,1.046635139,3.242592351,NA,1
Ortalis_vetula,Ortalis_vetula,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,13.31007273,6.332568896,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.262433264,3.970291914,NA,1
Ortalis_wagleri,Ortalis_wagleri,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,11.64435189,6.726221412,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.033299485,3.148453361,NA,1
Pauxi_pauxi,Pauxi_pauxi,Cracidae,Nonpasseriformes,,,Galliformes,EN,1,10.59970003,8.044847622,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.515139616,5.171052016,NA,1
Pauxi_unicornis,Pauxi_unicornis,Cracidae,Nonpasseriformes,,,Galliformes,CR,1,9.098872355,8.227704154,Fruit,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,0.757928931,0.78845736,NA,1
Penelope_albipennis,Penelope_albipennis,Cracidae,Nonpasseriformes,,,Galliformes,CR,1,8.041992079,7.467371067,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,0.790252997,3.703768067,NA,1
Penelope_argyrotis,Penelope_argyrotis,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,11.3935573,6.692964248,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,1.491596308,4.865224091,NA,1
Penelope_barbata,Penelope_barbata,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,9.70876745,7.07298154,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,0.911406817,3.653252276,NA,1
Penelope_dabbenei,Penelope_dabbenei,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,10.37069979,7.114769448,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.098612289,0.904729394,2.261763098,NA,1
Penelope_jacquacu,Penelope_jacquacu,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,15.42637853,7.305121009,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.774596669,1.386294361,NA,1
Penelope_jacucaca,Penelope_jacucaca,Cracidae,Nonpasseriformes,,,Galliformes,VU,1,13.33357928,7.156176637,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.890315245,1.007417072,3.005682604,NA,1
Penelope_marail,Penelope_marail,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,14.01269027,6.779546837,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.733836822,1.504077397,NA,1
Penelope_montagnii,Penelope_montagnii,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,12.81694548,6.559615237,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.174054886,4.133565275,NA,1
Penelope_obscura,Penelope_obscura,Cracidae,Nonpasseriformes,,,Galliformes,LC,0,13.82822489,7.478734826,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.325835428,4.219507705,NA,1
